protocol,src_ip,src_port,dst_ip,dst_port,tcp_flag 
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
UDP,192.168.1.207,56531,34.107.254.252,443,0x40
UDP,192.168.1.207,65058,34.107.254.252,443,0x40
UDP,192.168.1.207,56531,34.107.254.252,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
UDP,34.107.254.252,443,192.168.1.207,56531,0x40
UDP,34.107.254.252,443,192.168.1.207,65058,0x40
UDP,34.107.254.252,443,192.168.1.207,56531,0x40
UDP,192.168.1.207,56531,34.107.254.252,443,0x40
UDP,34.107.254.252,443,192.168.1.207,56531,0x40
UDP,192.168.1.207,56531,34.107.254.252,443,0x40
UDP,34.107.254.252,443,192.168.1.207,56531,0x40
UDP,192.168.1.207,56531,34.107.254.252,443,0x40
UDP,192.168.1.207,65058,34.107.254.252,443,0x40
UDP,34.107.254.252,443,192.168.1.207,65058,0x40
UDP,192.168.1.207,65058,34.107.254.252,443,0x40
TCP,192.168.1.207,53417,192.168.1.156,8009,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.156,8009,192.168.1.207,53417,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
UDP,34.107.254.252,443,192.168.1.207,56531,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
UDP,34.107.254.252,443,192.168.1.207,65058,0x40
TCP,192.168.1.207,53417,192.168.1.156,8009,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
UDP,192.168.1.194,34216,192.168.1.207,137,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,192.168.1.207,53627,23.221.135.63,443,0x40
TCP,23.221.135.63,443,192.168.1.207,53627,0x40
TCP,192.168.1.207,53627,23.221.135.63,443,0x40
TCP,192.168.1.207,53627,23.221.135.63,443,0x40
TCP,23.221.135.63,443,192.168.1.207,53627,0x40
TCP,23.221.135.63,443,192.168.1.207,53627,0x40
TCP,23.221.135.63,443,192.168.1.207,53627,0x40
TCP,23.221.135.63,443,192.168.1.207,53627,0x40
TCP,192.168.1.207,53627,23.221.135.63,443,0x40
UDP,192.168.1.207,61821,142.250.74.194,443,0x40
UDP,192.168.1.207,61821,142.250.74.194,443,0x40
UDP,192.168.1.207,61821,142.250.74.194,443,0x40
TCP,192.168.1.207,53627,23.221.135.63,443,0x40
TCP,192.168.1.207,53627,23.221.135.63,443,0x40
TCP,23.221.135.63,443,192.168.1.207,53627,0x40
TCP,23.221.135.63,443,192.168.1.207,53627,0x40
TCP,23.221.135.63,443,192.168.1.207,53627,0x40
TCP,23.221.135.63,443,192.168.1.207,53627,0x40
TCP,192.168.1.207,53627,23.221.135.63,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
UDP,142.250.74.194,443,192.168.1.207,61821,0x40
UDP,142.250.74.194,443,192.168.1.207,61821,0x40
UDP,142.250.74.194,443,192.168.1.207,61821,0x40
UDP,142.250.74.194,443,192.168.1.207,61821,0x40
UDP,192.168.1.207,61821,142.250.74.194,443,0x40
UDP,192.168.1.207,61821,142.250.74.194,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
UDP,142.250.74.194,443,192.168.1.207,61821,0x40
UDP,192.168.1.207,61821,142.250.74.194,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
UDP,192.168.1.207,61821,142.250.74.194,443,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
UDP,142.250.74.194,443,192.168.1.207,61821,0x40
UDP,192.168.1.207,61821,142.250.74.194,443,0x40
UDP,142.250.74.194,443,192.168.1.207,61821,0x40
UDP,192.168.1.207,61821,142.250.74.194,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
UDP,142.250.74.194,443,192.168.1.207,61821,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,205.185.216.10,443,192.168.1.207,53626,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53626,205.185.216.10,443,0x40
TCP,23.221.144.28,443,192.168.1.207,53622,0x40
TCP,192.168.1.207,53622,23.221.144.28,443,0x40
